Time[s],Error[code],Description
398.2,122,Breath rejected; segment too short.
398.3,209,Error Code: 209
461,168,Error Code: 168
461,168,Error Code: 168
482.6,53,User piece too big.
503.3,53,User piece too big.
509.9,197,Error Code: 197
578.7,197,Error Code: 197
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,121,Breath rejected; too jittery.
600.7,192,Error Code: 192
600.7,209,Error Code: 209
600.7,191,Error Code: 191
600.7,197,Error Code: 197
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,64,Ventilation out of range.
600.7,209,Error Code: 209
600.7,168,Error Code: 168
600.7,56,Breathing less than valve trigger.
600.7,209,Error Code: 209
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,209,Error Code: 209
600.7,197,Error Code: 197
600.7,122,Breath rejected; segment too short.
600.7,209,Error Code: 209
600.7,209,Error Code: 209
600.7,197,Error Code: 197
600.7,197,Error Code: 197
600.7,209,Error Code: 209
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,121,Breath rejected; too jittery.
600.7,209,Error Code: 209
600.7,191,Error Code: 191
600.7,209,Error Code: 209
600.7,209,Error Code: 209
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,197,Error Code: 197
600.7,197,Error Code: 197
600.7,209,Error Code: 209
600.7,197,Error Code: 197
600.7,209,Error Code: 209
600.7,197,Error Code: 197
600.7,209,Error Code: 209
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,168,Error Code: 168
600.7,191,Error Code: 191
600.7,209,Error Code: 209
600.7,209,Error Code: 209
600.7,197,Error Code: 197
600.7,209,Error Code: 209
600.7,197,Error Code: 197
600.7,209,Error Code: 209
600.7,191,Error Code: 191
600.7,209,Error Code: 209
600.7,209,Error Code: 209
600.7,168,Error Code: 168
600.7,56,Breathing less than valve trigger.
601.1,209,Error Code: 209
604.9,191,Error Code: 191
610,209,Error Code: 209
610.1,209,Error Code: 209
610.1,122,Breath rejected; segment too short.
614.8,197,Error Code: 197
614.9,197,Error Code: 197
619.1,168,Error Code: 168
619.4,168,Error Code: 168
653.8,197,Error Code: 197
653.8,122,Breath rejected; segment too short.
659.8,197,Error Code: 197
662.9,197,Error Code: 197
663.3,197,Error Code: 197
668.2,209,Error Code: 209
670.8,168,Error Code: 168
673.7,168,Error Code: 168
673.7,168,Error Code: 168
707,209,Error Code: 209
739.2,209,Error Code: 209
740.4,197,Error Code: 197
797.7,197,Error Code: 197
800.7,122,Breath rejected; segment too short.
834.1,197,Error Code: 197
876,168,Error Code: 168
877.7,168,Error Code: 168
877.9,168,Error Code: 168
877.9,168,Error Code: 168
878,168,Error Code: 168
880.6,197,Error Code: 197
881.2,209,Error Code: 209
884.7,168,Error Code: 168
885,168,Error Code: 168
885.3,168,Error Code: 168
885.4,168,Error Code: 168
885.6,168,Error Code: 168
885.9,56,Breathing less than valve trigger.
887.2,209,Error Code: 209
887.5,209,Error Code: 209
899.6,197,Error Code: 197
899.7,122,Breath rejected; segment too short.
907.1,168,Error Code: 168
908.6,168,Error Code: 168
921.8,209,Error Code: 209
923.8,191,Error Code: 191
924.3,209,Error Code: 209
924.3,209,Error Code: 209
925.3,168,Error Code: 168
925.3,168,Error Code: 168
932.6,197,Error Code: 197
935.9,209,Error Code: 209
936.1,122,Breath rejected; segment too short.
938,56,Breathing less than valve trigger.
991.6,209,Error Code: 209
992.2,197,Error Code: 197
992.3,122,Breath rejected; segment too short.
1001.7,209,Error Code: 209
1004.8,209,Error Code: 209
1004.9,122,Breath rejected; segment too short.
1028.9,168,Error Code: 168
1030.6,209,Error Code: 209
1031.3,168,Error Code: 168
1031.4,168,Error Code: 168
1031.4,168,Error Code: 168
1031.7,168,Error Code: 168
1031.7,168,Error Code: 168
1031.7,168,Error Code: 168
1034.9,209,Error Code: 209
1035.2,168,Error Code: 168
1035.3,168,Error Code: 168
1035.7,168,Error Code: 168
1036.5,191,Error Code: 191
1038.3,192,Error Code: 192
1038.3,197,Error Code: 197
1038.3,168,Error Code: 168
1038.3,168,Error Code: 168
1038.3,168,Error Code: 168
1044.2,168,Error Code: 168
1044.8,168,Error Code: 168
1048,209,Error Code: 209
1050.1,168,Error Code: 168
1088.6,197,Error Code: 197
1137.6,122,Breath rejected; segment too short.
1137.6,209,Error Code: 209
1137.8,122,Breath rejected; segment too short.
1137.9,122,Breath rejected; segment too short.
1154.1,122,Breath rejected; segment too short.
1154.2,209,Error Code: 209
1154.2,122,Breath rejected; segment too short.
1154.5,122,Breath rejected; segment too short.
1154.6,209,Error Code: 209
1154.6,122,Breath rejected; segment too short.
1158.1,209,Error Code: 209
1159.1,197,Error Code: 197
1159.3,122,Breath rejected; segment too short.
1176.9,209,Error Code: 209
1176.9,209,Error Code: 209
1179.9,197,Error Code: 197
1179.9,122,Breath rejected; segment too short.
1179.9,209,Error Code: 209
1205.4,209,Error Code: 209
1205.4,196,Error Code: 196
1205.4,122,Breath rejected; segment too short.
1205.4,209,Error Code: 209
1205.4,197,Error Code: 197
1205.4,197,Error Code: 197
1205.4,122,Breath rejected; segment too short.
1205.4,197,Error Code: 197
1205.4,209,Error Code: 209
1205.4,209,Error Code: 209
1205.4,168,Error Code: 168
1205.4,168,Error Code: 168
1205.4,168,Error Code: 168
1205.4,168,Error Code: 168
1205.4,168,Error Code: 168
1205.4,168,Error Code: 168
1205.4,168,Error Code: 168
1205.4,168,Error Code: 168
1205.4,191,Error Code: 191
1205.4,197,Error Code: 197
1205.4,209,Error Code: 209
1205.4,209,Error Code: 209
1205.4,168,Error Code: 168
1205.4,168,Error Code: 168
1205.4,168,Error Code: 168
1205.4,191,Error Code: 191
1205.4,209,Error Code: 209
1205.4,197,Error Code: 197
1247.6,197,Error Code: 197
1248.2,197,Error Code: 197
1254.2,209,Error Code: 209
1254.2,209,Error Code: 209
1255.7,191,Error Code: 191
1259,197,Error Code: 197
1261.2,197,Error Code: 197
1277,209,Error Code: 209
1281.3,209,Error Code: 209
1286,209,Error Code: 209
1286,209,Error Code: 209
1290.8,168,Error Code: 168
1290.8,168,Error Code: 168
1293.7,209,Error Code: 209
1295.7,56,Breathing less than valve trigger.
1295.7,191,Error Code: 191
1304.5,209,Error Code: 209
1305.8,197,Error Code: 197
1306.2,197,Error Code: 197
1307.1,209,Error Code: 209
1308,197,Error Code: 197
1308.1,122,Breath rejected; segment too short.
1320,209,Error Code: 209
1323.6,209,Error Code: 209
1324.8,197,Error Code: 197
1326.6,168,Error Code: 168
1327.4,168,Error Code: 168
1329.5,209,Error Code: 209
1333.9,209,Error Code: 209
1335.3,191,Error Code: 191
1335.6,122,Breath rejected; segment too short.
1335.6,209,Error Code: 209
1335.7,209,Error Code: 209
1343.7,197,Error Code: 197
1343.8,197,Error Code: 197
1346,168,Error Code: 168
1351.9,209,Error Code: 209
1353.3,168,Error Code: 168
1353.3,168,Error Code: 168
1353.6,168,Error Code: 168
1354.1,191,Error Code: 191
1354.9,209,Error Code: 209
1355.9,168,Error Code: 168
1356.1,168,Error Code: 168
1356.3,168,Error Code: 168
1358.6,209,Error Code: 209
1360.3,56,Breathing less than valve trigger.
1369.5,197,Error Code: 197
1370.3,209,Error Code: 209
1371,168,Error Code: 168
1372,191,Error Code: 191
1379.5,197,Error Code: 197
1379.6,122,Breath rejected; segment too short.
1379.7,209,Error Code: 209
1384.5,209,Error Code: 209
1387.5,209,Error Code: 209
1387.7,209,Error Code: 209
1389,197,Error Code: 197
1389.3,197,Error Code: 197
1432.7,209,Error Code: 209
1435.7,121,Breath rejected; too jittery.
1435.7,122,Breath rejected; segment too short.
1497.9,209,Error Code: 209
1502.3,209,Error Code: 209
1502.3,209,Error Code: 209
1502.3,209,Error Code: 209
1502.3,168,Error Code: 168
1502.3,168,Error Code: 168
1502.3,168,Error Code: 168
1502.3,191,Error Code: 191
1502.3,209,Error Code: 209
1502.5,197,Error Code: 197
1509.4,209,Error Code: 209
1509.6,122,Breath rejected; segment too short.
1509.6,122,Breath rejected; segment too short.
1509.7,209,Error Code: 209
1509.7,209,Error Code: 209
1510.3,122,Breath rejected; segment too short.
1514.2,197,Error Code: 197
1514.2,122,Breath rejected; segment too short.
1524.4,209,Error Code: 209
1525.1,197,Error Code: 197
1525.1,122,Breath rejected; segment too short.
1525.1,209,Error Code: 209
1525.1,209,Error Code: 209
1525.3,122,Breath rejected; segment too short.
1531.8,197,Error Code: 197
1536.2,209,Error Code: 209
1537.6,191,Error Code: 191
1540.5,209,Error Code: 209
1541.1,168,Error Code: 168
1541.3,197,Error Code: 197
1542.7,73,Error Code: 73
1544,209,Error Code: 209
1546.9,191,Error Code: 191
1556.3,197,Error Code: 197
1566.8,197,Error Code: 197
1581.4,209,Error Code: 209
1582.7,191,Error Code: 191
1583.4,196,Error Code: 196
1584.4,52,User piece too small.
1585.4,196,Error Code: 196
1588.2,209,Error Code: 209
1588.2,122,Breath rejected; segment too short.
1589.8,73,Error Code: 73
1590.8,209,Error Code: 209
1592.8,209,Error Code: 209
1592.8,209,Error Code: 209
1592.8,122,Breath rejected; segment too short.
1592.8,122,Breath rejected; segment too short.
1595.5,197,Error Code: 197
1595.7,197,Error Code: 197
1599.9,209,Error Code: 209
1600.3,197,Error Code: 197
1601.3,73,Error Code: 73
1605.3,122,Breath rejected; segment too short.
1605.3,209,Error Code: 209
1605.3,122,Breath rejected; segment too short.
1629.8,209,Error Code: 209
1630.4,168,Error Code: 168
1630.4,168,Error Code: 168
1634.4,209,Error Code: 209
1634.4,209,Error Code: 209
1673.4,209,Error Code: 209
1674,209,Error Code: 209
1674,197,Error Code: 197
1674.3,197,Error Code: 197
1682.8,209,Error Code: 209
1682.8,209,Error Code: 209
1683.2,197,Error Code: 197
1683.3,197,Error Code: 197
1690.5,209,Error Code: 209
1691.8,191,Error Code: 191
1704.3,209,Error Code: 209
1704.8,196,Error Code: 196
1732.5,209,Error Code: 209
1733.5,168,Error Code: 168
1733.5,168,Error Code: 168
1733.5,197,Error Code: 197
1733.7,197,Error Code: 197
1733.9,197,Error Code: 197
1734.2,197,Error Code: 197
1738.3,197,Error Code: 197
1796.5,197,Error Code: 197
1796.5,122,Breath rejected; segment too short.
1796.5,209,Error Code: 209
1796.5,168,Error Code: 168
1796.5,168,Error Code: 168
1796.5,168,Error Code: 168
1796.5,168,Error Code: 168
